Weight_Kilograms_Clean,Line_Item_Quantity,Line_Item_Value,Fulfill_Via,Shipment_Mode,Country,Dosage_Form,Sub_Classification,Brand,Freight_Cost_USD_Clean
3894.0,77143.0,45796.8,0.0,3.0,20.0,2.0,2.0,1.0,3161.68
137.0,300.0,30000.0,0.0,0.0,8.0,0.0,0.0,2.0,3825.21
2391.0,7280.0,232960.0,0.0,0.0,4.0,0.0,0.0,3.0,25818.23
1303.0,2744.0,219520.0,0.0,0.0,3.0,0.0,0.0,2.0,22223.95
1909.0,19000.0,216600.0,0.0,0.0,3.0,2.0,2.0,1.0,9612.49
1234.0,3038.0,270382.0,0.0,0.0,2.0,0.0,0.0,2.0,21084.84
138.0,165.0,5280.0,0.0,0.0,7.0,0.0,0.0,3.0,794.72
3504.0,1932.0,2762.76,0.0,3.0,6.0,1.0,1.0,1.0,7117.39
590.0,6155.0,91894.15,0.0,3.0,20.0,2.0,2.0,1.0,146.5
23.0,231.0,21136.5,0.0,0.0,14.0,2.0,2.0,0.0,250.0
2910.0,2910.0,232800.0,0.0,0.0,4.0,0.0,0.0,2.0,21684.99
554.0,600.0,18492.0,0.0,0.0,0.0,1.0,1.0,7.0,5848.39
3670.0,9960.0,20517.6,0.0,3.0,20.0,1.0,1.0,1.0,9021.5
595.0,1470.0,117600.0,0.0,0.0,0.0,0.0,0.0,2.0,7651.46
606.0,5600.0,10080.0,0.0,0.0,1.0,2.0,2.0,1.0,1328.13
1374.0,2884.0,230720.0,0.0,0.0,4.0,0.0,0.0,2.0,25052.44
564.0,1686.0,53952.0,0.0,0.0,8.0,0.0,0.0,3.0,5806.53
3476.0,13703.0,460420.8,0.0,3.0,7.0,2.0,2.0,1.0,11729.82
508.0,40.0,1280.0,0.0,0.0,21.0,0.0,0.0,3.0,3918.37
149.0,350.0,31150.0,0.0,0.0,18.0,0.0,0.0,2.0,3256.76
5059.0,37927.0,45796.8,0.0,0.0,2.0,2.0,2.0,1.0,25732.17
8725.0,77654.0,45796.8,0.0,3.0,4.0,2.0,2.0,1.0,54417.75
4.0,48.0,960.0,0.0,0.0,6.0,3.0,2.0,1.0,970.79
57.0,20.0,6137.6,0.0,0.0,1.0,3.0,2.0,8.0,5795.92
2235.0,9000.0,45796.8,0.0,0.0,1.0,2.0,2.0,5.0,5134.12
4568.0,54000.0,252180.0,0.0,0.0,20.0,2.0,2.0,1.0,6105.79
209.0,1400.0,115080.0,0.0,0.0,1.0,2.0,2.0,5.0,954.38
81.0,300.0,2100.0,0.0,0.0,1.0,2.0,1.0,0.0,541.75
4171.0,36000.0,378000.0,0.0,0.0,10.0,2.0,2.0,1.0,20371.77
243.0,954.0,22896.0,0.0,0.0,8.0,2.0,2.0,1.0,2492.47
140.0,772.0,18273.24,0.0,0.0,3.0,3.0,2.0,0.0,1870.73
568.0,2500.0,244200.0,0.0,0.0,6.0,0.0,0.0,2.0,5631.87
3374.0,5750.0,460000.0,0.0,0.0,0.0,0.0,0.0,2.0,24821.13
2808.0,32083.0,144694.33,0.0,3.0,20.0,2.0,2.0,1.0,630.5
8.0,23.0,736.0,0.0,0.0,12.0,0.0,0.0,3.0,558.46
678.0,1568.0,125440.0,0.0,0.0,3.0,0.0,0.0,2.0,12950.74
4942.0,72558.0,45796.8,0.0,0.0,20.0,2.0,2.0,1.0,3646.13
197.0,754.0,9802.0,0.0,0.0,5.0,3.0,2.0,1.0,5906.43
1325.0,2928.0,234240.0,0.0,0.0,12.0,0.0,0.0,2.0,13303.36
3543.0,5102.0,408160.0,0.0,0.0,12.0,0.0,0.0,2.0,13789.73
144.0,350.0,28000.0,0.0,0.0,3.0,0.0,0.0,2.0,2631.39
6.0,11.0,1062.3,0.0,0.0,2.0,3.0,2.0,0.0,2502.05
657.0,6600.0,14850.0,0.0,0.0,1.0,2.0,2.0,1.0,1192.25
4528.0,38400.0,112128.0,0.0,0.0,20.0,2.0,2.0,1.0,6369.79
518.0,1515.0,48480.0,0.0,0.0,13.0,0.0,0.0,3.0,4851.0
316.0,2080.0,58240.0,0.0,0.0,0.0,2.0,2.0,1.0,3095.28
109.0,260.0,20800.0,0.0,0.0,15.0,0.0,0.0,2.0,2384.79
805.0,8215.0,110820.35,0.0,0.0,14.0,2.0,2.0,1.0,1003.18
3230.0,67120.0,169813.6,0.0,0.0,20.0,2.0,2.0,1.0,4116.81
1479.0,7435.0,45796.8,0.0,0.0,13.0,0.0,0.0,2.0,91.67
2425.0,5983.0,45796.8,0.0,0.0,2.0,0.0,0.0,2.0,39069.63
1846.0,4000.0,9000.0,0.0,0.0,1.0,2.0,2.0,1.0,3314.03
665.0,5625.0,43368.75,0.0,0.0,9.0,2.0,1.0,1.0,7549.41
480.0,200.0,70000.0,0.0,0.0,6.0,0.0,0.0,0.0,9334.68
2733.0,4099.0,100425.5,0.0,0.0,5.0,0.0,0.0,9.0,36060.0
1313.0,131704.0,45796.8,0.0,0.0,5.0,2.0,2.0,1.0,119695.66
96.0,1475.0,9735.0,0.0,0.0,1.0,2.0,2.0,1.0,678.83
1186.0,2744.0,244216.0,0.0,0.0,2.0,0.0,0.0,2.0,24927.19
201.0,3000.0,39000.0,0.0,0.0,7.0,3.0,2.0,1.0,1120.57
1233.0,1.0,89.0,0.0,0.0,13.0,0.0,0.0,2.0,13753.58
328.0,2736.0,16251.84,0.0,0.0,3.0,2.0,1.0,1.0,3940.54
376.0,1301.0,37729.0,0.0,0.0,2.0,0.0,0.0,4.0,2162.26
1313.0,163929.0,45796.8,0.0,3.0,3.0,2.0,2.0,1.0,20312.64
94.0,312.0,20779.2,0.0,0.0,14.0,2.0,2.0,0.0,1061.0
269.0,2000.0,100800.0,0.0,0.0,0.0,2.0,2.0,0.0,1315.14
4668.0,54383.0,184902.2,0.0,0.0,14.0,2.0,2.0,1.0,20869.6
1.0,10.0,13.0,0.0,0.0,8.0,3.0,2.0,1.0,618.89
58.0,170.0,5440.0,0.0,0.0,7.0,0.0,0.0,3.0,143.57
1240.0,3053.0,271717.0,0.0,0.0,2.0,0.0,0.0,2.0,20705.23
2995.0,7840.0,13720.0,0.0,3.0,5.0,1.0,1.0,1.0,20193.21
191.0,450.0,14400.0,0.0,0.0,18.0,0.0,0.0,3.0,2796.58
1382.0,1820.0,131040.0,0.0,0.0,4.0,0.0,0.0,2.0,18369.56
36.0,100.0,3616.0,0.0,0.0,14.0,2.0,2.0,5.0,1084.27
148.0,450.0,14400.0,0.0,0.0,3.0,0.0,0.0,3.0,1938.15
2134.0,4484.0,358720.0,0.0,0.0,15.0,0.0,0.0,2.0,32272.0
2970.0,31680.0,147945.6,0.0,0.0,20.0,2.0,2.0,1.0,4263.08
6142.0,368.0,4784.0,0.0,0.0,1.0,2.0,2.0,1.0,13850.65
3113.0,26400.0,77088.0,0.0,0.0,20.0,2.0,2.0,1.0,5159.33
10.0,100.0,1574.0,0.0,0.0,1.0,2.0,2.0,1.0,3896.68
2970.0,31680.0,147945.6,0.0,0.0,20.0,2.0,2.0,1.0,4263.07
4561.0,53916.0,251787.72,0.0,0.0,20.0,2.0,2.0,1.0,6105.79
55.0,18.0,3717.18,0.0,0.0,1.0,3.0,2.0,8.0,3785.84
257.0,264.0,8136.48,0.0,0.0,3.0,1.0,1.0,7.0,2160.36
115.0,369.0,11808.0,0.0,0.0,5.0,0.0,0.0,3.0,1729.95
464.0,5320.0,268128.0,0.0,0.0,0.0,2.0,2.0,0.0,30.0
10.0,27.0,864.0,0.0,0.0,7.0,0.0,0.0,3.0,490.23
1368.0,2870.0,229600.0,0.0,0.0,3.0,0.0,0.0,2.0,24308.25
1.0,175.0,4287.5,0.0,0.0,7.0,0.0,0.0,9.0,1437.62
10346.0,27910.0,59169.2,0.0,3.0,20.0,1.0,1.0,1.0,3961.7
2672.0,10000.0,64900.0,0.0,0.0,1.0,2.0,2.0,1.0,2504.64
1303.0,2744.0,219520.0,0.0,0.0,3.0,0.0,0.0,2.0,22158.58
20.0,384.0,1121.28,0.0,0.0,6.0,2.0,2.0,1.0,950.05
267.0,645.0,51600.0,0.0,0.0,12.0,0.0,0.0,2.0,3453.53
3392.0,28755.0,74763.0,0.0,0.0,3.0,2.0,2.0,1.0,20294.85
687.0,2000.0,64000.0,0.0,0.0,10.0,0.0,0.0,3.0,17918.72
1010.0,9270.0,179189.1,0.0,0.0,5.0,2.0,2.0,1.0,16847.52
60.0,129.0,11481.0,0.0,0.0,23.0,0.0,0.0,2.0,1133.17
118.0,2516.0,11573.6,0.0,0.0,6.0,2.0,1.0,1.0,1442.83
1016.0,2352.0,188160.0,0.0,0.0,3.0,0.0,0.0,2.0,19026.72
1248.0,3072.0,273408.0,0.0,0.0,2.0,0.0,0.0,2.0,13383.47
250.0,3184.0,6336.16,0.0,0.0,6.0,2.0,1.0,1.0,2794.21
2820.0,4230.0,103635.0,0.0,0.0,5.0,0.0,0.0,9.0,37130.88
1214.0,2929.0,234320.0,0.0,0.0,4.0,0.0,0.0,2.0,18875.83
1300.0,2737.0,218960.0,0.0,0.0,3.0,0.0,0.0,2.0,23269.06
4168.0,16185.0,105040.65,0.0,0.0,1.0,2.0,2.0,1.0,6717.79
4962.0,37732.0,420711.8,0.0,0.0,17.0,2.0,2.0,1.0,63818.03
518.0,2000.0,100000.0,0.0,0.0,0.0,3.0,2.0,0.0,1434.5
2829.0,25811.0,118472.49,0.0,2.0,9.0,2.0,2.0,1.0,24936.5
5876.0,18000.0,45796.8,0.0,0.0,13.0,0.0,0.0,3.0,40091.65
95.0,440.0,550.0,0.0,0.0,21.0,2.0,1.0,1.0,2453.16
1431.0,26540.0,197192.2,0.0,0.0,20.0,2.0,2.0,1.0,4885.21
4654.0,2160.0,54000.0,0.0,3.0,6.0,2.0,2.0,1.0,8538.03
96.0,1200.0,9096.0,0.0,0.0,0.0,3.0,2.0,1.0,1510.05
62.0,800.0,16000.0,0.0,0.0,12.0,3.0,2.0,1.0,1045.5
173.0,160.0,800.0,0.0,0.0,18.0,0.0,3.0,2.0,4594.07
1770.0,20617.0,70097.8,0.0,0.0,14.0,2.0,2.0,1.0,7651.56
2020.0,5000.0,400000.0,0.0,0.0,17.0,0.0,0.0,2.0,29918.58
1363.0,2814.0,225120.0,0.0,0.0,4.0,0.0,0.0,2.0,22746.62
1918.0,5791.0,185312.0,0.0,0.0,2.0,0.0,0.0,3.0,24147.39
4.0,65.0,130.0,0.0,0.0,8.0,3.0,1.0,1.0,783.21
430.0,30.0,600.0,0.0,0.0,23.0,0.0,0.0,6.0,4500.71
4472.0,13300.0,425600.0,0.0,3.0,12.0,0.0,0.0,3.0,23408.33
1210.0,645.0,24742.2,0.0,0.0,3.0,3.0,2.0,8.0,7015.04
576.0,2000.0,58000.0,0.0,0.0,0.0,0.0,0.0,4.0,7168.62
759.0,8245.0,67609.0,0.0,0.0,1.0,2.0,2.0,1.0,7261.69
2541.0,6816.0,68160.0,0.0,0.0,1.0,2.0,2.0,1.0,5489.55
2283.0,23845.0,356005.85,0.0,3.0,20.0,2.0,2.0,1.0,3649.67
8.0,56.0,112.0,0.0,0.0,14.0,3.0,1.0,1.0,1021.34
4587.0,41296.0,185419.04,0.0,0.0,1.0,2.0,2.0,1.0,11252.53
2541.0,6000.0,12960.0,0.0,0.0,1.0,2.0,2.0,1.0,5489.55
280.0,2000.0,39000.0,0.0,0.0,6.0,2.0,2.0,1.0,3029.18
989.0,2041.0,163280.0,0.0,0.0,4.0,0.0,0.0,2.0,16654.29
164.0,250.0,6125.0,0.0,0.0,6.0,0.0,0.0,9.0,2204.84
1235.0,2744.0,244216.0,0.0,0.0,2.0,0.0,0.0,2.0,25577.2
45.0,116.0,10324.0,0.0,0.0,23.0,0.0,0.0,2.0,1961.65
965.0,2330.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,16382.89
440.0,7035.0,105525.0,0.0,0.0,14.0,3.0,2.0,1.0,2242.71
46.0,30.0,3347.4,0.0,0.0,17.0,0.0,0.0,0.0,1003.18
1874.0,16716.0,76893.6,0.0,0.0,14.0,2.0,2.0,1.0,7487.81
1953.0,564.0,6457.8,0.0,0.0,1.0,2.0,2.0,1.0,3658.08
2471.0,7400.0,236800.0,0.0,3.0,12.0,0.0,0.0,3.0,33872.84
1183.0,2450.0,176400.0,0.0,0.0,9.0,0.0,0.0,2.0,21170.3
480.0,400.0,1800.0,0.0,0.0,0.0,3.0,1.0,1.0,5325.3
4388.0,10798.0,45796.8,0.0,0.0,2.0,0.0,0.0,2.0,66059.65
420.0,3115.0,62300.0,0.0,0.0,14.0,2.0,2.0,1.0,2335.73
2303.0,25000.0,210500.0,0.0,3.0,20.0,2.0,2.0,1.0,3790.0
794.0,3500.0,245000.0,0.0,0.0,0.0,0.0,0.0,2.0,12499.27
3536.0,15204.0,130906.44,0.0,0.0,1.0,2.0,2.0,1.0,20910.43
4956.0,15000.0,480000.0,0.0,0.0,13.0,0.0,0.0,3.0,36219.03
8351.0,105813.0,454995.9,0.0,3.0,20.0,2.0,2.0,1.0,7292.26
30.0,20.0,2231.6,0.0,0.0,17.0,0.0,0.0,0.0,549.16
2148.0,22008.0,189488.88,0.0,0.0,1.0,2.0,2.0,1.0,12793.94
1313.0,40860.0,95612.4,0.0,0.0,14.0,2.0,2.0,1.0,48653.36
695.0,4980.0,40338.0,0.0,0.0,1.0,2.0,2.0,1.0,1377.02
1073.0,4400.0,267608.0,0.0,0.0,1.0,2.0,2.0,5.0,1475.94
391.0,2000.0,19000.0,0.0,0.0,0.0,2.0,1.0,0.0,830.05
260.0,500.0,16000.0,0.0,0.0,15.0,0.0,0.0,3.0,9597.9
3099.0,55000.0,131450.0,0.0,3.0,20.0,3.0,1.0,1.0,7321.43
81.0,75.0,825.0,0.0,0.0,21.0,3.0,1.0,1.0,2782.94
238.0,461.0,47723.35,0.0,0.0,12.0,3.0,2.0,0.0,2556.61
4620.0,40000.0,184000.0,0.0,0.0,14.0,2.0,2.0,1.0,18550.93
1313.0,97300.0,45796.8,0.0,3.0,16.0,2.0,2.0,1.0,12323.93
570.0,1700.0,40800.0,0.0,0.0,5.0,0.0,0.0,6.0,9054.08
3.0,33.0,396.0,0.0,0.0,23.0,0.0,3.0,2.0,1209.56
285.0,694.0,61766.0,0.0,0.0,18.0,0.0,0.0,2.0,4350.03
3.0,8.0,560.0,0.0,0.0,11.0,0.0,0.0,2.0,584.1
37.0,336.0,836.64,0.0,0.0,6.0,2.0,2.0,1.0,1845.9
5016.0,44407.0,45796.8,0.0,0.0,17.0,2.0,2.0,1.0,43408.7
156.0,2891.0,3613.75,0.0,0.0,6.0,2.0,1.0,1.0,1887.58
1313.0,60000.0,486000.0,0.0,3.0,6.0,2.0,2.0,1.0,16028.78
1400.0,1144.0,11440.0,0.0,0.0,1.0,2.0,2.0,1.0,2859.58
2175.0,12700.0,44450.0,0.0,0.0,1.0,2.0,2.0,1.0,4354.8
1650.0,4950.0,118800.0,0.0,0.0,3.0,0.0,0.0,6.0,11737.26
122.0,1946.0,29190.0,0.0,0.0,14.0,3.0,2.0,1.0,1249.78
78.0,386.0,3667.0,0.0,0.0,0.0,2.0,1.0,0.0,570.75
1016.0,2100.0,151200.0,0.0,0.0,4.0,0.0,0.0,2.0,16061.5
6385.0,675.0,4610.25,0.0,3.0,6.0,1.0,1.0,1.0,8768.76
268.0,610.0,48800.0,0.0,0.0,3.0,0.0,0.0,2.0,5187.9
6142.0,1123.0,4660.45,0.0,0.0,1.0,2.0,1.0,1.0,13850.65
355.0,1435.0,117957.0,0.0,0.0,1.0,2.0,2.0,5.0,5101.21
3967.0,10702.0,22688.24,0.0,3.0,20.0,1.0,1.0,1.0,8169.7
1238.0,3050.0,271450.0,0.0,0.0,2.0,0.0,0.0,2.0,22872.42
1313.0,172428.0,45796.8,0.0,3.0,20.0,2.0,2.0,1.0,17278.96
1192.0,2949.0,262461.0,0.0,0.0,2.0,0.0,0.0,2.0,19458.84
2406.0,21384.0,217047.6,0.0,0.0,1.0,2.0,2.0,1.0,4872.65
794.0,3500.0,245000.0,0.0,0.0,0.0,0.0,0.0,2.0,12619.38
351.0,326.0,2608.0,0.0,0.0,18.0,0.0,3.0,2.0,6445.68
1849.0,2520.0,20790.0,0.0,0.0,1.0,2.0,2.0,1.0,4191.83
486.0,1456.0,34944.0,0.0,0.0,0.0,0.0,0.0,6.0,5074.33
125.0,383.0,12256.0,0.0,0.0,3.0,0.0,0.0,3.0,1908.34
58.0,539.0,14876.4,0.0,0.0,19.0,0.0,0.0,4.0,871.28
242.0,520.0,16026.4,0.0,0.0,0.0,1.0,1.0,7.0,5257.72
482.0,7000.0,8750.0,0.0,0.0,0.0,2.0,1.0,1.0,5678.33
34.0,100.0,2000.0,0.0,0.0,15.0,0.0,0.0,6.0,871.3
2667.0,8000.0,160000.0,0.0,0.0,3.0,0.0,0.0,6.0,17773.94
1556.0,4000.0,320000.0,0.0,0.0,15.0,0.0,0.0,2.0,28703.53
4927.0,37470.0,417790.5,0.0,0.0,17.0,2.0,2.0,1.0,65875.32
500.0,580.0,19198.0,0.0,0.0,21.0,2.0,5.0,1.0,3958.28
420.0,1455.0,32737.5,0.0,0.0,14.0,2.0,2.0,1.0,3900.39
1675.0,16354.0,89947.0,0.0,0.0,1.0,2.0,2.0,1.0,3401.49
742.0,16645.0,39115.75,0.0,0.0,1.0,2.0,2.0,1.0,5440.01
6090.0,70942.0,321367.26,0.0,3.0,20.0,2.0,2.0,1.0,11203.81
20.0,58.0,1856.0,0.0,0.0,23.0,0.0,0.0,3.0,644.02
8.0,33.0,3223.44,0.0,0.0,6.0,0.0,0.0,2.0,1011.6
112.0,7.0,224.0,0.0,0.0,21.0,0.0,0.0,3.0,3196.31
35.0,173.0,11521.8,0.0,0.0,14.0,2.0,2.0,0.0,251.52
201.0,395.0,35155.0,0.0,0.0,18.0,0.0,0.0,2.0,5124.22
2806.0,13444.0,34954.4,0.0,0.0,1.0,2.0,2.0,1.0,18207.5
492.0,3136.0,94080.0,0.0,0.0,0.0,2.0,2.0,1.0,5150.82
25.0,435.0,974.4,0.0,0.0,1.0,3.0,1.0,1.0,1003.65
4559.0,42032.0,194187.84,0.0,2.0,9.0,2.0,2.0,1.0,25272.8
116.0,68.0,2095.76,0.0,0.0,3.0,1.0,1.0,7.0,1818.56
13.0,34.0,765.0,0.0,0.0,11.0,0.0,0.0,0.0,766.62
509.0,15.0,480.0,0.0,0.0,21.0,0.0,0.0,3.0,8021.11
1313.0,45000.0,95400.0,0.0,3.0,20.0,1.0,1.0,1.0,17060.14
1313.0,92500.0,45796.8,0.0,3.0,6.0,2.0,2.0,1.0,22100.46
3978.0,39132.0,88047.0,0.0,0.0,4.0,2.0,2.0,1.0,20519.07
6360.0,131138.0,323910.86,0.0,3.0,20.0,2.0,2.0,1.0,12225.76
862.0,3470.0,285234.0,0.0,0.0,1.0,2.0,2.0,5.0,5215.07
266.0,2900.0,92800.0,0.0,0.0,4.0,0.0,0.0,3.0,8308.74
412.0,7063.0,16244.9,0.0,0.0,1.0,2.0,2.0,1.0,1769.68
346.0,400.0,500.0,0.0,0.0,6.0,2.0,1.0,1.0,3429.78
3751.0,33405.0,228824.25,0.0,0.0,1.0,2.0,2.0,1.0,10867.28
124.0,2098.0,15588.14,0.0,0.0,20.0,2.0,2.0,1.0,1697.89
202.0,675.0,21600.0,0.0,0.0,12.0,0.0,0.0,3.0,2908.88
3560.0,8787.0,45796.8,0.0,0.0,9.0,0.0,0.0,2.0,52462.81
3114.0,35820.0,256113.0,0.0,0.0,5.0,2.0,2.0,1.0,18779.99
2922.0,10700.0,37985.0,0.0,0.0,1.0,2.0,2.0,1.0,5616.02
422.0,3000.0,24300.0,0.0,0.0,1.0,2.0,2.0,1.0,1332.29
4840.0,39550.0,412506.5,0.0,0.0,11.0,2.0,2.0,1.0,23796.98
436.0,1000.0,7000.0,0.0,0.0,1.0,3.0,1.0,1.0,1238.16
2068.0,5590.0,11850.8,0.0,3.0,20.0,1.0,1.0,1.0,3961.69
113.0,60.0,1849.2,0.0,0.0,21.0,1.0,1.0,7.0,1421.86
86.0,246.0,7872.0,0.0,0.0,15.0,0.0,0.0,3.0,3133.86
1368.0,2870.0,229600.0,0.0,0.0,4.0,0.0,0.0,2.0,25037.09
2113.0,4084.0,29609.0,0.0,0.0,1.0,2.0,2.0,1.0,10784.69
2486.0,5060.0,404800.0,0.0,0.0,9.0,0.0,0.0,2.0,46552.3
1006.0,3355.0,56900.8,0.0,0.0,0.0,1.0,1.0,0.0,2530.73
67.0,560.0,13025.6,0.0,0.0,1.0,2.0,2.0,8.0,4476.29
8722.0,97380.0,45796.8,0.0,0.0,14.0,2.0,2.0,1.0,32208.32
1640.0,14500.0,166605.0,0.0,0.0,1.0,2.0,2.0,1.0,2503.07
40.0,170.0,11900.0,0.0,0.0,10.0,0.0,0.0,2.0,2883.51
9390.0,100000.0,45796.8,0.0,0.0,4.0,2.0,2.0,1.0,45118.64
3572.0,25572.0,281036.28,0.0,0.0,1.0,2.0,2.0,1.0,10657.33
9173.0,189137.0,467168.39,0.0,3.0,20.0,2.0,2.0,1.0,13677.67
4190.0,33022.0,268468.86,0.0,0.0,3.0,2.0,2.0,1.0,16066.92
46.0,864.0,5356.8,0.0,0.0,6.0,2.0,1.0,1.0,304.63
4974.0,53571.0,176784.3,0.0,3.0,6.0,2.0,2.0,1.0,11109.18
1313.0,85000.0,188700.0,0.0,2.0,9.0,2.0,2.0,1.0,84791.1
685.0,4640.0,249214.4,0.0,0.0,0.0,2.0,2.0,0.0,1807.36
3287.0,3794.0,116931.08,0.0,0.0,9.0,1.0,1.0,7.0,26515.21
1863.0,18216.0,40986.0,0.0,0.0,14.0,2.0,2.0,1.0,6757.18
17.0,90.0,925.2,0.0,0.0,6.0,2.0,1.0,1.0,693.54
4398.0,64771.0,45796.8,0.0,0.0,20.0,2.0,2.0,1.0,5298.03
163.0,2440.0,22692.0,0.0,0.0,6.0,3.0,1.0,1.0,1659.21
482.0,400.0,1800.0,0.0,0.0,0.0,3.0,1.0,1.0,5678.33
508.0,47.0,1504.0,0.0,0.0,21.0,0.0,0.0,3.0,3918.37
188.0,210.0,1050.0,0.0,0.0,18.0,0.0,3.0,2.0,2997.85
47.0,428.0,11812.8,0.0,0.0,19.0,0.0,0.0,4.0,732.47
3349.0,10000.0,200000.0,0.0,0.0,3.0,0.0,0.0,6.0,22523.12
1489.0,1500.0,120000.0,0.0,0.0,13.0,0.0,0.0,2.0,14532.09
238.0,832.0,24128.0,0.0,0.0,7.0,0.0,0.0,4.0,1945.45
7397.0,79250.0,45796.8,0.0,3.0,20.0,2.0,2.0,1.0,8809.08
3989.0,32112.0,334928.16,0.0,0.0,11.0,2.0,2.0,1.0,19745.22
8.0,24.0,768.0,0.0,0.0,7.0,0.0,0.0,3.0,315.44
10210.0,5000.0,12500.0,0.0,0.0,1.0,2.0,2.0,1.0,17392.05
353.0,6100.0,7625.0,0.0,0.0,6.0,2.0,1.0,1.0,4236.81
678.0,2400.0,74400.0,0.0,0.0,0.0,0.0,0.0,4.0,9253.44
2039.0,20000.0,223800.0,0.0,0.0,3.0,2.0,2.0,1.0,9182.45
7017.0,84143.0,199418.91,0.0,3.0,20.0,2.0,2.0,1.0,11372.23
53.0,15.0,575.4,0.0,0.0,14.0,3.0,2.0,8.0,708.2
54.0,192.0,3256.32,0.0,0.0,6.0,1.0,1.0,0.0,290.0
309.0,2145.0,14693.25,0.0,0.0,3.0,2.0,2.0,8.0,2383.65
1313.0,237500.0,45796.8,0.0,3.0,20.0,2.0,2.0,1.0,14682.98
197.0,784.0,10192.0,0.0,0.0,5.0,3.0,2.0,1.0,5906.43
1290.0,3182.0,254560.0,0.0,0.0,4.0,0.0,0.0,2.0,14493.3
332.0,695.0,55600.0,0.0,0.0,15.0,0.0,0.0,2.0,8738.06
2.0,1.0,8.0,0.0,0.0,23.0,0.0,3.0,2.0,980.7
4440.0,11640.0,34920.0,0.0,0.0,20.0,1.0,1.0,1.0,3283.59
800.0,3240.0,117158.4,0.0,0.0,0.0,2.0,2.0,5.0,5322.35
119.0,502.0,18072.0,0.0,0.0,14.0,2.0,2.0,0.0,923.18
5495.0,10249.0,84041.8,0.0,0.0,1.0,2.0,2.0,1.0,23372.43
173.0,2460.0,17220.0,0.0,0.0,6.0,2.0,1.0,1.0,1312.75
2385.0,11036.0,14346.8,0.0,0.0,14.0,1.0,1.0,1.0,10898.12
1313.0,172800.0,45796.8,0.0,3.0,5.0,2.0,2.0,1.0,23736.39
4656.0,38433.0,412770.42,0.0,0.0,24.0,2.0,2.0,1.0,31521.65
1249.0,3076.0,273764.0,0.0,0.0,2.0,0.0,0.0,2.0,21084.84
1224.0,3500.0,112000.0,0.0,0.0,4.0,0.0,0.0,3.0,15670.6
3868.0,42500.0,341700.0,0.0,3.0,9.0,2.0,1.0,1.0,16210.31
429.0,1206.0,28944.0,0.0,0.0,0.0,0.0,0.0,6.0,4540.55
4457.0,64738.0,45796.8,0.0,0.0,20.0,2.0,2.0,1.0,3646.13
86.0,625.0,4281.25,0.0,0.0,14.0,2.0,2.0,8.0,86.0
46.0,112.0,0.0,0.0,0.0,22.0,0.0,3.0,2.0,1428.23
1313.0,146670.0,45796.8,0.0,3.0,20.0,2.0,2.0,1.0,15213.22
112.0,65.0,2080.0,0.0,0.0,21.0,0.0,0.0,3.0,3196.31
907.0,2468.0,7231.24,0.0,0.0,5.0,1.0,1.0,1.0,650.81
714.0,1500.0,150000.0,0.0,0.0,6.0,0.0,0.0,2.0,11293.85
1313.0,22497.0,45796.8,0.0,0.0,7.0,0.0,0.0,9.0,152368.7
2082.0,24024.0,155915.76,0.0,0.0,6.0,2.0,2.0,1.0,16574.55
168.0,56.0,17185.28,0.0,0.0,1.0,3.0,2.0,8.0,4092.21
1267.0,3800.0,77900.0,0.0,0.0,0.0,0.0,0.0,6.0,12711.93
132.0,1000.0,18000.0,0.0,0.0,6.0,2.0,2.0,1.0,1579.89
4972.0,58489.0,263785.39,0.0,3.0,20.0,2.0,2.0,1.0,14439.19
122.0,2293.0,2866.25,0.0,3.0,6.0,2.0,1.0,1.0,2461.63
4868.0,52158.0,346850.7,0.0,3.0,20.0,2.0,2.0,1.0,6121.41
2278.0,7982.0,45796.8,0.0,0.0,13.0,0.0,0.0,2.0,31382.03
881.0,2127.0,170160.0,0.0,0.0,4.0,0.0,0.0,2.0,14019.38
21.0,65.0,2080.0,0.0,0.0,23.0,0.0,0.0,3.0,593.72
726.0,10935.0,28431.0,0.0,0.0,1.0,2.0,2.0,1.0,7388.14
1514.0,4192.0,35632.0,0.0,0.0,5.0,1.0,1.0,1.0,6072.8
143.0,350.0,28000.0,0.0,0.0,3.0,0.0,0.0,2.0,2508.46
937.0,4131.0,320978.7,0.0,0.0,12.0,0.0,0.0,2.0,11566.55
1526.0,3200.0,256000.0,0.0,0.0,4.0,0.0,0.0,2.0,27952.72
8182.0,65763.0,45796.8,0.0,3.0,3.0,2.0,2.0,1.0,7814.59
300.0,900.0,21600.0,0.0,0.0,0.0,0.0,0.0,6.0,3489.46
28.0,41.0,3075.0,0.0,0.0,22.0,0.0,0.0,6.0,483.68
1.0,2.0,5.06,0.0,0.0,20.0,2.0,2.0,1.0,4116.81
37.0,21.0,105.0,0.0,0.0,15.0,0.0,3.0,1.0,2190.78
176.0,18.0,576.0,0.0,0.0,18.0,0.0,0.0,3.0,4124.74
6953.0,111348.0,355200.12,0.0,0.0,14.0,2.0,2.0,1.0,30711.92
687.0,2295.0,38923.2,0.0,0.0,6.0,1.0,1.0,0.0,5293.76
298.0,8261.0,264352.0,0.0,0.0,12.0,0.0,0.0,3.0,16397.94
128.0,340.0,9860.0,0.0,0.0,7.0,0.0,0.0,4.0,810.96
