Unit_of_Measure_(Per_Pack),Line_Item_Quantity,Pack_Price,Unit_Price,Weight_Kilograms_Clean,Fulfill_Via,Shipment_Mode,Product_Group,Sub_Classification,Dosage_Form,First_Line_Designation,Freight_Cost_USD_Clean
-0.663054906836778,-0.3476357532078142,-0.030411981217960554,0.04837025134116569,-0.171200410952364,0.0,1.0,1.0,2.0,1.0,0.0,9538.74
-0.5982183781226119,-0.4599130927173814,-0.030411981217960554,0.01336366257095047,-0.2942084350971991,1.0,1.0,0.0,1.0,2.0,0.0,2004.44
-0.5982183781226119,2.651965264947269,-0.12084713634508105,-0.01625729715769317,0.7543857112312836,0.0,0.0,0.0,1.0,0.0,0.0,3279.25
-0.5982183781226119,-0.0038644380327771447,-0.4552083062187468,-0.1266626925099104,3.6594299061666855,0.0,0.0,0.0,1.0,0.0,1.0,53110.46
-0.5982183781226119,-0.4834442716565122,-0.5215827320001197,-0.14820520867619671,-0.30018994656877285,0.0,1.0,0.0,0.0,2.0,0.0,1274.98
-0.5982183781226119,1.2848998142120902,-0.3136095312184847,-0.07819203113576627,4.994362525175565,0.0,0.0,0.0,1.0,0.0,1.0,77960.08
-0.2091992058376153,0.02353257744635377,-0.49503296168757055,-0.15359083771776827,0.43089149670393406,0.0,1.0,0.0,1.0,0.0,1.0,121330.06
-0.2091992058376153,0.44483672608511887,-0.3857917192557277,-0.1347411360722678,-0.06268875578569597,1.0,1.0,0.0,1.0,0.0,0.0,15241.75
-0.2091992058376153,-0.428218035370797,-0.2732317555348162,-0.11589143442676728,-0.2781639102087423,0.0,0.0,0.0,1.0,0.0,0.0,3302.05
-0.2091992058376153,1.9008884514615418,-0.3899401208670635,-0.1347411360722678,0.421602561242196,1.0,1.0,0.0,1.0,0.0,0.0,35034.75
-0.5982183781226119,0.4682958708030075,-0.0326244620773396,0.010670848050164682,0.017463497933392805,0.0,0.0,0.0,1.0,0.0,0.0,1047.17
-0.2091992058376153,1.115019109115814,-0.3174813727223981,-0.12396987798912462,0.25243134268145023,0.0,0.0,0.0,1.0,0.0,0.0,7433.01
0.30949302387571354,-0.4666362866999902,1.6289486633163606,0.04837025134116569,-0.26282309255223546,1.0,1.0,1.0,2.0,1.0,0.0,9275.59
-0.2091992058376153,-0.3882150311742745,-0.4347428582694902,-0.14281957963462513,-0.27907872961027713,0.0,0.0,0.0,1.0,0.0,0.0,3580.36
-0.5982183781226119,-0.47043008901874805,-0.5215827320001197,-0.14820520867619671,-0.29667141040902356,1.0,1.0,0.0,0.0,2.0,0.0,1448.55
-0.5982183781226119,2.3631320491729784,-0.46571759030079746,-0.1293555070306962,0.362350412312018,1.0,2.0,0.0,1.0,0.0,0.0,7292.27
0.30949302387571354,-0.4402237389111699,1.6289486633163606,0.04837025134116569,-0.24354151439680935,1.0,1.0,1.0,2.0,1.0,0.0,5469.91
-0.2091992058376153,-0.4775614769217295,-0.5423247400567986,-0.16166928128012562,-0.2990640149976531,0.0,1.0,0.0,1.0,2.0,0.0,1074.8
-0.2091992058376153,-0.4399356020262009,-0.5210296117852748,-0.15628365223855406,-0.29097138183022975,0.0,1.0,0.0,0.0,0.0,0.0,3255.61
0.10201613199038198,-0.4676447657973815,-0.3183110530446653,-0.13743395059305355,-0.2761935299592827,0.0,0.0,0.0,1.0,2.0,0.0,2107.14
-0.9742702446647753,-0.31951839551626093,0.09404006712211355,6.430340665603478,0.04983403060308625,1.0,1.0,1.0,2.0,1.0,0.0,78813.53
8.349222584432312,-0.4402237389111699,0.5780202551112906,-0.1508980231969825,-0.18203750232439178,1.0,1.0,2.0,4.0,0.0,0.0,11954.71
2.9029541724423575,-0.46999788369129464,0.5531298454432758,-0.1293555070306962,-0.2200376928496841,0.0,1.0,0.0,0.0,3.0,0.0,2350.53
-0.2091992058376153,-0.49974801706433863,-0.5160515298516719,-0.15628365223855406,-0.30335662911254724,0.0,0.0,0.0,1.0,0.0,0.0,792.62
2.1249158278723645,-0.3285706959857021,-0.525454573504033,-0.1643620958009114,-0.10793713080007179,0.0,0.0,0.0,0.0,3.0,0.0,19730.62
-0.2091992058376153,-0.3764974645188706,-0.37002779313265166,-0.132048321551482,-0.27323795958509334,0.0,0.0,0.0,1.0,0.0,0.0,3293.34
-0.2091992058376153,-0.4978511159049597,-0.15486402955803466,-0.09704173278126677,-0.28970470881272,0.0,1.0,0.0,0.0,0.0,0.0,2587.9
0.1798199664473813,-0.49064769378073597,-0.1410360241869153,-0.11858424894755305,-0.30004920512238287,0.0,1.0,0.0,0.0,2.0,0.0,1260.1
-0.2091992058376153,-0.479122218381978,0.06638405637987485,-0.06203514401105155,-0.28013429045820193,1.0,1.0,0.0,1.0,0.0,0.0,2771.84
-0.2091992058376153,-0.496218340223469,-0.37611211549594414,-0.1347411360722678,-0.092174088804395,1.0,1.0,0.0,1.0,0.0,1.0,6808.99
0.5688391387323779,-0.48281997507241287,0.5531298454432758,-0.07549921661498048,0.110352852550774,0.0,1.0,0.0,1.0,0.0,1.0,14656.0
2.1249158278723645,-0.43563756015874744,-0.525454573504033,-0.1643620958009114,-0.23157849145366177,0.0,1.0,0.0,0.0,3.0,0.0,5254.1
-0.663054906836778,-0.2793473114701733,-0.030411981217960554,0.04837025134116569,-0.06930360376602462,0.0,1.0,1.0,2.0,1.0,0.0,13606.4
0.30949302387571354,-0.4972028079137796,9.096071563720805,0.7754301719533279,-0.3018788439254525,1.0,1.0,1.0,2.0,1.0,0.0,4625.81
2.1249158278723645,0.13458533519480292,-0.5296029751153689,-0.1643620958009114,0.3937357548569816,0.0,0.0,0.0,0.0,3.0,0.0,3853.89
-0.2091992058376153,-0.48764626789564275,-0.35813570851348897,-0.1293555070306962,-0.27563056417372284,0.0,0.0,0.0,1.0,0.0,0.0,1746.3
-0.5982183781226119,-0.49158413865688505,-0.40598060709756195,-0.11050580538519571,-0.3006121709079428,0.0,3.0,0.0,1.0,0.0,0.0,15322.73
-0.2091992058376153,-0.4918482641347732,-0.3940885224783993,-0.13743395059305355,-0.29983809295279795,1.0,1.0,0.0,1.0,0.0,0.0,4126.9
-0.2091992058376153,1.8205702947764473,-0.3622841101248248,-0.132048321551482,1.6742014341129423,0.0,0.0,0.0,1.0,0.0,1.0,36650.58
-0.9742702446647753,-0.499051686258997,-0.44525214235154087,1.179352350071196,-0.3018788439254525,1.0,1.0,1.0,3.0,1.0,1.0,1243.98
-0.2091992058376153,-0.2780747068948937,-0.41925549225383646,-0.14012676511383934,-0.2284821796330824,1.0,1.0,0.0,0.0,0.0,0.0,11368.84
-0.2091992058376153,0.3529450711871049,-0.46405822965626314,-0.14820520867619671,0.23519051549867873,0.0,0.0,0.0,1.0,0.0,0.0,7928.11
-0.2091992058376153,0.946050837488606,-0.37804803624790084,-0.1347411360722678,-0.07676290042469311,1.0,1.0,0.0,1.0,0.0,0.0,3296.57
2.1249158278723645,-0.27058314788570104,-0.5296029751153689,-0.1643620958009114,0.1532789936997153,1.0,1.0,0.0,0.0,3.0,0.0,3010.89
2.1249158278723645,0.13213617167256686,-0.5296029751153689,-0.1643620958009114,0.39542465221366124,0.0,0.0,0.0,0.0,3.0,0.0,6888.32
-0.9742702446647753,-0.3801952212093055,-0.44525214235154087,1.179352350071196,-0.24846746502045833,1.0,1.0,1.0,3.0,1.0,1.0,9914.59
-0.2091992058376153,1.6607743806540842,-0.35924194894317857,-0.1293555070306962,1.6747643998985022,0.0,0.0,0.0,1.0,0.0,1.0,18448.52
-0.5982183781226119,3.188908350086906,-0.16758579449946448,-0.0324141842824079,1.8503393542699917,0.0,0.0,0.0,1.0,0.0,1.0,9601.38
-0.5982183781226119,-0.2601381858055767,-0.4552083062187468,-0.1266626925099104,0.3220983586444861,0.0,0.0,0.0,1.0,0.0,0.0,33073.6
-0.9742702446647753,0.17206714164784706,0.09404006712211355,6.430340665603478,1.010183290045057,1.0,1.0,1.0,2.0,1.0,0.0,289653.2
-0.5982183781226119,1.492694531088864,-0.2751676762867729,-0.06742077305262312,0.4705102138627111,0.0,0.0,0.0,1.0,0.0,0.0,75824.42
-0.5982183781226119,-0.44646670475216377,-0.4886720792168556,-0.13743395059305355,-0.2882269236256253,1.0,1.0,0.0,1.0,0.0,0.0,2698.28
-0.2091992058376153,-0.48670982301949367,-0.35813570851348897,-0.1293555070306962,-0.3010343952471127,0.0,1.0,0.0,1.0,0.0,0.0,1920.0
-0.5982183781226119,-0.2061125198738987,-0.45216614503710056,-0.12396987798912462,-0.1721152303538988,0.0,0.0,0.0,1.0,0.0,0.0,10959.63
-0.5982183781226119,0.8682538785469897,-0.4557614264335915,-0.1266626925099104,0.07361933504299144,0.0,0.0,0.0,1.0,0.0,0.0,5894.11
0.1798199664473813,-0.43815875790222575,-0.32633129615991446,-0.14012676511383934,-0.29188620123176456,0.0,0.0,0.0,0.0,0.0,0.0,2737.75
-0.2091992058376153,-0.476192826718127,-0.5406653794122643,-0.15897646675933985,-0.2214451073135838,0.0,3.0,0.0,1.0,2.0,1.0,7329.83
-0.663054906836778,-0.49737088776334476,-0.030411981217960554,0.04837025134116569,-0.3006121709079428,1.0,1.0,1.0,2.0,1.0,0.0,771.88
-0.5982183781226119,-0.4999160969139038,-0.41538365074992306,-0.11319861990598148,-0.28316023155558634,0.0,1.0,0.0,1.0,0.0,1.0,2460.79
-0.5982183781226119,0.9739040697022711,-0.2925909630543833,-0.0728064020941947,0.26763141889156716,0.0,1.0,0.0,1.0,0.0,0.0,13817.65
2.1249158278723645,-0.46567583041676036,-0.525454573504033,-0.1643620958009114,-0.26556755075683985,0.0,1.0,0.0,0.0,3.0,0.0,7100.67
-0.5982183781226119,-0.45222944245154273,-0.0442399865890799,0.007978033529378892,-0.2837231973411462,1.0,1.0,0.0,1.0,0.0,0.0,3029.18
-0.7278914355509442,-0.49804320716160566,0.3014601476889037,0.2637954130040286,-0.3014566195862826,0.0,1.0,1.0,2.0,1.0,0.0,1604.96
-0.2091992058376153,-0.49737088776334476,-0.5420481799493763,-0.16166928128012562,-0.12158905109989904,0.0,1.0,0.0,1.0,2.0,1.0,26877.3
-0.5982183781226119,-0.25977801469936546,-0.28152855875748783,-0.07011358757340891,-0.24389336801278427,0.0,1.0,0.0,1.0,0.0,0.0,3798.73
-0.663054906836778,-0.5000841767634691,1.4906686096051671,0.6407894459140385,-0.3030751462197673,1.0,1.0,1.0,2.0,1.0,0.0,87.73
0.30949302387571354,-0.49741891057750626,-0.4563145466484364,-0.15359083771776827,-0.30230106826462244,1.0,1.0,0.0,0.0,2.0,0.0,693.16
-0.5982183781226119,-0.3922009247496783,-0.030411981217960554,0.01336366257095047,-0.2606416001331909,1.0,1.0,0.0,1.0,0.0,0.0,4568.92
-0.7278914355509442,-0.49965197143601564,0.3014601476889037,0.2637954130040286,-0.29104175255342474,1.0,1.0,1.0,2.0,1.0,1.0,4124.74
-0.5982183781226119,-0.4936010968516677,-0.3940885224783993,-0.10512017634362412,-0.299626980783213,0.0,3.0,0.0,1.0,0.0,0.0,7445.8
-0.2091992058376153,-0.4042066282900512,0.19083610471994894,-0.04049262784476527,-0.25733417614302656,1.0,1.0,0.0,1.0,0.0,0.0,5300.24
-0.2091992058376153,0.15134529733716345,-0.47041911212697807,-0.14820520867619671,-0.22116362442080387,0.0,3.0,0.0,0.0,0.0,0.0,28812.58
-0.7278914355509442,-0.5001321995776306,0.3014601476889037,0.2637954130040286,-0.30328625838935225,1.0,1.0,1.0,2.0,1.0,0.0,592.46
-0.2091992058376153,-0.2841495928863224,-0.37611211549594414,-0.1347411360722678,-0.23502665689021607,0.0,1.0,0.0,1.0,0.0,0.0,3162.0
-0.2091992058376153,-0.49955592580769265,-0.2732317555348162,-0.11589143442676728,0.05785629304731463,0.0,0.0,0.0,1.0,0.0,1.0,9348.0
2.1249158278723645,-0.42989883386644917,-0.5296029751153689,-0.1643620958009114,-0.2258784628748679,0.0,0.0,0.0,0.0,3.0,0.0,2779.53
-0.2091992058376153,-0.4921844238339037,-0.38302611818150384,-0.1347411360722678,-0.30208995609503747,1.0,1.0,0.0,1.0,0.0,0.0,8495.83
-0.2091992058376153,-0.11955139734781023,-0.51466872931456,-0.15628365223855406,-0.2063154018266619,0.0,0.0,0.0,0.0,0.0,0.0,4553.1
-0.5982183781226119,-0.46961370117800266,0.05255605100875551,0.04029180777880832,-0.2951936252219289,0.0,1.0,0.0,1.0,0.0,0.0,1083.3
0.30949302387571354,-0.430859290149679,1.8778527599965087,0.07260558202823776,-0.20652651399624683,1.0,1.0,1.0,2.0,1.0,0.0,32575.03
-0.5982183781226119,-0.4952098611260777,-0.45216614503710056,-0.12396987798912462,-0.30208995609503747,0.0,3.0,0.0,1.0,0.0,0.0,9736.1
-0.2091992058376153,-0.16385244341178615,-0.34624362389432634,-0.1293555070306962,0.3922579696698869,0.0,1.0,0.0,1.0,0.0,1.0,58707.0
0.30949302387571354,-0.4270174650167597,1.8778527599965087,0.07260558202823776,-0.21630804452034985,1.0,1.0,1.0,2.0,1.0,0.0,22872.42
-0.2091992058376153,-0.4848369332671955,-0.41925549225383646,-0.14012676511383934,-0.2975862298105584,1.0,1.0,0.0,0.0,0.0,0.0,929.85
0.30949302387571354,-0.34922050607514343,1.6289486633163606,0.04837025134116569,-0.09266668386675989,1.0,1.0,1.0,2.0,1.0,0.0,57933.93
-0.5982183781226119,-0.2032311510242092,-0.0442399865890799,0.007978033529378892,-0.18717456511762576,1.0,1.0,0.0,1.0,0.0,0.0,7172.9
2.9029541724423575,-0.499051686258997,0.5531298454432758,-0.1293555070306962,-0.29646029823943865,1.0,1.0,0.0,0.0,3.0,0.0,1939.99
0.30949302387571354,-0.479314309638624,1.4074240172710286,0.026827735174879384,-0.2591638149460962,0.0,1.0,1.0,2.0,1.0,1.0,2938.27
3.369777179184354,-0.49641043148011493,0.4773523760095417,-0.13743395059305355,-0.2805565147973718,1.0,1.0,0.0,1.0,2.0,0.0,2278.11
-0.2091992058376153,0.003723166604738516,-0.4895017595391228,-0.1508980231969825,-0.22165621948316877,0.0,0.0,0.0,1.0,0.0,0.0,3629.37
0.30949302387571354,-0.4918482641347732,1.6289486633163606,0.04837025134116569,-0.2961084446234637,1.0,1.0,1.0,2.0,1.0,0.0,2023.76
-0.2091992058376153,-0.46999788369129464,-0.5326451362970152,-0.15897646675933985,-0.14270026805839475,1.0,1.0,0.0,1.0,0.0,1.0,13257.25
0.30949302387571354,-0.4570317238676919,-0.5832556359553118,-0.1670549103216972,-0.2664119994351797,0.0,0.0,1.0,3.0,1.0,0.0,2185.82
0.30949302387571354,-0.4798425605944004,1.4074240172710286,0.026827735174879384,-0.28977507953591497,1.0,1.0,1.0,2.0,1.0,0.0,2642.45
-0.2091992058376153,0.5082268407782877,-0.4895017595391228,-0.1508980231969825,-0.024970048153183603,0.0,1.0,0.0,1.0,0.0,0.0,32483.5
-0.2091992058376153,0.3401469912130674,-0.5226889724298092,-0.15628365223855406,-0.15001882327067328,1.0,1.0,0.0,1.0,0.0,0.0,19328.2
0.1798199664473813,-0.4954499751968851,-0.24834134586680143,-0.132048321551482,-0.24459707524473412,0.0,3.0,0.0,0.0,2.0,1.0,9341.49
2.9029541724423575,-0.4742479027445866,0.41650915237661656,-0.1347411360722678,-0.21497100077964512,1.0,1.0,0.0,0.0,3.0,0.0,22837.98
-0.2091992058376153,-0.43659801644197727,-0.4330834976249558,-0.14281957963462513,-0.2925195377405194,0.0,1.0,0.0,1.0,0.0,0.0,3028.36
-0.2091992058376153,-0.23787961144172534,-0.5141156090997152,-0.15628365223855406,-0.22123399514399886,0.0,0.0,0.0,1.0,0.0,1.0,3402.23
-0.2091992058376153,-0.14008115040184785,-0.513285928777448,-0.15628365223855406,-0.03404787144533676,1.0,1.0,0.0,1.0,0.0,1.0,15089.11
-0.2091992058376153,-0.21211537164408514,-0.3412655419607234,-0.1266626925099104,-0.2268636529995977,0.0,1.0,0.0,1.0,0.0,0.0,4170.65
-0.2091992058376153,-0.47768153395713325,-0.48673615846489887,-0.1508980231969825,-0.2985714199352882,0.0,1.0,0.0,1.0,0.0,0.0,5028.05
0.5688391387323779,-0.464955488204338,0.5531298454432758,-0.07549921661498048,-0.27795279803915734,1.0,1.0,0.0,1.0,0.0,0.0,2490.67
-0.2091992058376153,-0.49424940484284785,-0.35509354733184273,-0.1293555070306962,-0.11680384192264,0.0,1.0,0.0,1.0,0.0,1.0,22788.95
-0.2091992058376153,-0.49400929077204037,-0.15486402955803466,-0.09704173278126677,-0.299626980783213,0.0,1.0,0.0,0.0,0.0,0.0,1042.58
-0.2091992058376153,1.2052779883323372,-0.4535489455742125,-0.14551239415541092,0.18846435529720817,0.0,0.0,0.0,1.0,0.0,0.0,5530.11
-0.5982183781226119,-0.3801952212093055,-0.4247866944022842,-0.11589143442676728,-0.2718305451211936,1.0,1.0,0.0,1.0,0.0,0.0,2865.22
-0.2091992058376153,0.3430283600627569,-0.3622841101248248,-0.132048321551482,0.034985808008944255,0.0,3.0,0.0,1.0,0.0,1.0,18461.23
-0.2091992058376153,-0.26657324290321655,-0.378877716570168,-0.1347411360722678,-0.2393192710051102,0.0,0.0,0.0,1.0,0.0,0.0,2705.71
-0.5982183781226119,2.5880949221124854,-0.46571759030079746,-0.1293555070306962,0.4455286071284911,1.0,2.0,0.0,1.0,0.0,0.0,7292.26
-0.663054906836778,-0.2601381858055767,-0.030411981217960554,0.04837025134116569,-0.08457405069933653,1.0,1.0,1.0,2.0,1.0,0.0,22663.18
2.1249158278723645,-0.4805869142139035,-0.5309857756524808,-0.1643620958009114,-0.28344171444836624,0.0,1.0,0.0,0.0,3.0,0.0,1668.76
-0.2091992058376153,4.466579332260468,-0.2732317555348162,-0.11589143442676728,1.7621648381066746,0.0,3.0,0.0,1.0,0.0,0.0,13398.06
-0.5982183781226119,-0.019928069369796058,-0.4972454425469496,-0.14012676511383934,1.4302261367959268,0.0,0.0,0.0,1.0,0.0,1.0,46181.17
-0.2091992058376153,1.9008884514615418,-0.38247299796665907,-0.1347411360722678,2.2946601005231315,0.0,0.0,0.0,1.0,0.0,0.0,7852.98
-0.5982183781226119,0.02482919342871404,-0.45659110675585873,-0.1266626925099104,0.00099674870576614,0.0,0.0,0.0,1.0,0.0,0.0,9426.33
1.3468774833023711,-0.4941293478074441,-0.11448625387436615,-0.14281957963462513,-0.2983603077657032,1.0,1.0,0.0,0.0,3.0,0.0,290.0
-0.5982183781226119,-0.5001321995776306,-0.2585740698414297,-0.06203514401105155,-0.30335662911254724,0.0,1.0,0.0,1.0,0.0,0.0,19480.97
-0.7278914355509442,-0.4599611155315429,0.3014601476889037,0.2637954130040286,-0.2644416191857201,1.0,1.0,1.0,2.0,1.0,0.0,4810.99
-0.2091992058376153,-0.34780383305737944,-0.5296029751153689,-0.15897646675933985,-0.22095251225121892,1.0,1.0,0.0,1.0,2.0,1.0,5595.44
-0.5982183781226119,-0.3035988326217265,-0.3180344929372429,-0.08088484565655205,-0.21841916621619942,0.0,1.0,0.0,1.0,0.0,0.0,7564.47
-0.5982183781226119,0.22004193299517708,-0.4972454425469496,-0.14012676511383934,1.2243214007273984,0.0,0.0,0.0,1.0,0.0,1.0,18500.5
-0.2091992058376153,-0.49789913871912117,-0.37528243517367693,-0.132048321551482,-0.29554547883790383,0.0,3.0,0.0,1.0,0.0,1.0,7445.8
-0.2091992058376153,0.7313648467796581,-0.5414950597345315,-0.15897646675933985,-0.06620729194544525,0.0,1.0,0.0,1.0,2.0,0.0,11862.2
2.513935000157361,-0.497635013241233,3.8339623997950514,-0.008178853595335838,-0.3015269903094776,1.0,1.0,0.0,1.0,0.0,0.0,2205.25
0.30949302387571354,-0.49713077369253733,1.6289486633163606,0.04837025134116569,-0.29920475644404304,1.0,1.0,1.0,2.0,1.0,0.0,1360.14
-0.5982183781226119,0.030928090827223465,-0.4781627951348049,-0.132048321551482,-0.20427465085400728,0.0,0.0,0.0,1.0,0.0,0.0,3855.95
0.5688391387323779,-0.4066077689981258,0.41208419065785845,-0.08627047469812363,-0.23657481280050574,0.0,1.0,0.0,1.0,0.0,0.0,1842.95
-0.5982183781226119,-0.3201667035074411,-0.4947564015801481,-0.13743395059305355,0.07122673045436191,0.0,0.0,0.0,1.0,0.0,1.0,8248.28
-0.2091992058376153,1.6007218515451391,-0.5160515298516719,-0.15628365223855406,0.37529862537989533,0.0,3.0,0.0,1.0,0.0,0.0,27441.22
-0.2091992058376153,0.34888714339045884,-0.5083078468438451,-0.15359083771776827,-0.036510846757161264,1.0,2.0,0.0,1.0,0.0,0.0,8527.45
0.5688391387323779,-0.48817451885141916,0.15488329075503862,-0.10781299086440992,-0.29477140088275894,0.0,0.0,0.0,1.0,0.0,0.0,1783.64
0.30949302387571354,-0.20455177841365021,1.8778527599965087,0.07260558202823776,-0.04748867957557904,1.0,1.0,1.0,2.0,1.0,0.0,38452.73
-0.2091992058376153,-0.4885827127717918,-0.4673769509453318,-0.14820520867619671,-0.2679601553454694,1.0,1.0,0.0,1.0,0.0,1.0,5920.42
-0.2091992058376153,-0.4646913627264498,-0.5240717729669212,-0.15628365223855406,-0.2935047278652492,0.0,1.0,0.0,1.0,0.0,0.0,1400.0
0.5688391387323779,-0.15256708208383565,-0.03843222433320975,-0.12396987798912462,0.19191252073376247,0.0,0.0,0.0,1.0,0.0,0.0,5192.68
-0.2091992058376153,-0.4483876173186234,-0.2732317555348162,-0.11589143442676728,0.08727125534281867,0.0,3.0,0.0,1.0,0.0,0.0,9736.1
-0.5982183781226119,1.061089488812459,-0.30033464606221016,-0.07549921661498048,0.8471343244022749,1.0,2.0,0.0,1.0,0.0,1.0,16028.78
-0.5982183781226119,-0.3947461339002374,-0.11338001344467662,-0.013564482636907415,-0.28111948058293174,0.0,1.0,0.0,1.0,0.0,0.0,1628.18
-0.2091992058376153,2.4699587992752163,-0.34624362389432634,-0.1293555070306962,1.0253129955319789,0.0,3.0,0.0,1.0,0.0,0.0,20225.07
-0.2091992058376153,-0.4856773325150216,-0.36117786969513527,-0.132048321551482,-0.29878253210487316,1.0,1.0,0.0,0.0,0.0,0.0,1026.4
-0.5982183781226119,0.585831708463258,-0.5160515298516719,-0.14551239415541092,-0.11525568601235031,1.0,2.0,0.0,0.0,2.0,0.0,5301.65
-0.2091992058376153,3.1013867712775878,-0.31222673068137274,-0.12396987798912462,0.9354495820119819,0.0,0.0,0.0,1.0,0.0,0.0,6323.1
-0.5982183781226119,-0.428218035370797,-0.38164331764439186,-0.10242736182283835,-0.28449727529629104,0.0,1.0,0.0,1.0,0.0,0.0,1647.25
-0.5982183781226119,-0.4865177317628477,-0.5215827320001197,-0.14820520867619671,-0.30110476597030766,0.0,1.0,0.0,0.0,2.0,0.0,1062.95
-0.2091992058376153,-0.31776556279936646,-0.4759503142754258,-0.1508980231969825,-0.27422314970982314,0.0,0.0,0.0,0.0,0.0,0.0,2751.09
0.30949302387571354,-0.3258574069855778,1.8778527599965087,0.07260558202823776,-0.1578299735453167,1.0,1.0,1.0,2.0,1.0,0.0,14307.97
0.30949302387571354,-0.5001562109847113,-0.3622841101248248,-0.14551239415541092,-0.30328625838935225,1.0,1.0,1.0,3.0,1.0,0.0,1076.15
-0.5982183781226119,7.903740221647983,-0.3136095312184847,-0.07819203113576627,2.584657850809668,0.0,0.0,0.0,1.0,0.0,0.0,40616.15
-0.2091992058376153,-0.4357095943799897,0.3014601476889037,-0.024335740720050538,-0.2738009253706532,1.0,1.0,0.0,1.0,0.0,0.0,4022.89
-0.7278914355509442,-0.496218340223469,0.3014601476889037,0.2637954130040286,-0.299486239336823,0.0,0.0,1.0,2.0,1.0,0.0,167.44
-0.2091992058376153,-0.3285706959857021,-0.5019469643731302,-0.15359083771776827,0.5654403194527469,0.0,0.0,0.0,1.0,0.0,1.0,16978.83
-0.5982183781226119,-0.33889560103042277,-0.2660411927418342,-0.06472795853183734,-0.26669348232795964,1.0,1.0,0.0,1.0,0.0,0.0,3796.05
-0.2091992058376153,-0.46183400528384105,-0.3412655419607234,-0.1266626925099104,-0.3025121804342074,0.0,1.0,0.0,1.0,0.0,0.0,1758.6
0.30949302387571354,-0.49242453790471113,-0.3622841101248248,-0.14551239415541092,-0.27872687599430224,1.0,1.0,1.0,3.0,1.0,1.0,6445.68
0.5688391387323779,-0.4762408495322885,1.6897918869492858,0.016056477091736257,-0.28590468976019073,1.0,1.0,0.0,1.0,0.0,0.0,3120.92
-0.5982183781226119,1.9008884514615418,-0.27931607789810875,-0.06742077305262312,0.24089054407747257,0.0,0.0,0.0,1.0,0.0,0.0,15922.67
2.1249158278723645,-0.4565034729119155,-0.5276670543634122,-0.1643620958009114,-0.2536748985368873,0.0,0.0,0.0,0.0,3.0,0.0,826.26
-0.2091992058376153,-0.49420138202868635,-0.5373466581231957,-0.15897646675933985,-0.28189355853807657,0.0,1.0,0.0,1.0,2.0,1.0,4030.02
2.9029541724423575,-0.4954499751968851,1.6897918869492858,-0.09434891826048097,-0.2795009539494471,1.0,1.0,0.0,0.0,3.0,0.0,2326.1
0.30949302387571354,-0.473455526310922,1.3523885558939737,0.021442106133307805,-0.28541209469782586,1.0,1.0,1.0,2.0,1.0,0.0,4014.57
-0.2091992058376153,0.46013199239555397,-0.38247299796665907,-0.1347411360722678,-0.18224861449397675,0.0,0.0,0.0,1.0,0.0,1.0,5950.17
-0.2091992058376153,-0.4762408495322885,-0.3000580859547878,-0.12127706346833883,-0.29540473739151385,0.0,1.0,0.0,1.0,0.0,0.0,1470.0
-0.5982183781226119,0.9404321682317114,-0.2657646326344118,-0.06472795853183734,0.1735457619798712,1.0,2.0,0.0,1.0,0.0,0.0,15020.21
-0.2091992058376153,-0.1381602378353882,-0.3899401208670635,-0.1347411360722678,-0.21813768332341948,0.0,1.0,0.0,1.0,0.0,0.0,15181.0
-0.2091992058376153,0.616998514854066,-0.23810862189217308,-0.11050580538519571,0.035056178732139245,1.0,1.0,0.0,1.0,0.0,0.0,27894.81
-0.2091992058376153,-0.3057598592589936,-0.5190936910333181,-0.15628365223855406,-0.2761935299592827,0.0,0.0,0.0,1.0,0.0,0.0,3296.34
-0.5982183781226119,-0.05954689105302657,-0.3559232276541099,-0.09434891826048097,-0.17718192242393777,0.0,3.0,0.0,1.0,0.0,0.0,21326.7
-0.2091992058376153,1.5830014331195488,-0.5166046500665167,-0.15628365223855406,0.3789579029860346,0.0,1.0,0.0,1.0,0.0,1.0,18461.22
-0.7278914355509442,-0.45222944245154273,0.3014601476889037,0.2637954130040286,-0.2581786248213664,0.0,1.0,1.0,2.0,1.0,0.0,7805.33
-0.5982183781226119,-0.46183400528384105,-0.528220174578257,-0.14820520867619671,-0.004210684810662805,0.0,1.0,0.0,1.0,0.0,0.0,15696.7
-0.2091992058376153,-0.4921844238339037,-0.51466872931456,-0.15628365223855406,-0.30082328307752776,1.0,1.0,0.0,1.0,0.0,0.0,1845.9
-0.2091992058376153,0.9326044495233883,-0.34624362389432634,-0.1293555070306962,0.18628286287816362,0.0,0.0,0.0,1.0,0.0,0.0,7150.25
-0.5982183781226119,-0.4969146710288106,0.14243808592103124,0.06991276750745197,-0.28991582098230495,0.0,1.0,0.0,1.0,0.0,0.0,13538.35
-0.2091992058376153,-0.41779708469775334,-0.5213061718926972,-0.15628365223855406,-0.2417822463169347,1.0,1.0,0.0,0.0,0.0,0.0,2183.92
0.30949302387571354,-0.49304883448881054,2.182068878161134,0.1022265417568814,-0.2937862107580292,1.0,1.0,1.0,2.0,1.0,0.0,3825.21
-0.9742702446647753,-0.46183400528384105,0.09404006712211355,6.430340665603478,-0.22524512636611305,1.0,1.0,1.0,2.0,1.0,0.0,8542.94
0.30949302387571354,-0.4162123318304241,1.6289486633163606,0.04837025134116569,-0.2195450977873192,1.0,1.0,1.0,2.0,1.0,0.0,10879.22
